monthly_rent,monthly_aconto,housing_type,size_sqm,rooms,floor,furnished,roommate_friendly,pets_allowed,elevator,senior_friendly,students_only,balcony_terrace,parking,dishwasher,washing_machine,charging_station,dryer,deposit,prepaid_rent,energy_mark,area,availability_in,days_on_website,total_monthly_rent,months_on_website
8200.0,550.0,Lejlighed,35.0,1,3,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,24600.0,8200.0,A20,København SV,1-3 months,47.0,8750.0,1-3 months
46500.0,2750.0,Lejlighed,300.0,8,3,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,139500.0,0.0,none,København K,3+ months,47.0,49250.0,1-3 months
12500.0,700.0,Lejlighed,81.0,3,8,Nej,Ja,Ja,Ikke angivet,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,37500.0,12500.0,none,Herlev,3+ months,47.0,13200.0,1-3 months
13500.0,0.0,Lejlighed,106.0,3,6,Nej,Ja,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ikke angivet,20000.0,0.0,B,København S,<1 month,47.0,13500.0,1-3 months
11550.0,910.0,Lejlighed,52.0,2,1,Ja,Ja,Ja,Nej,Nej,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,23100.0,11550.0,C,København S,<1 month,47.0,12460.0,1-3 months
4800.0,0.0,Værelse,30.0,1,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ja,Ikke angivet,Ja,4800.0,0.0,none,Ishøj,1-3 months,47.0,4800.0,1-3 months
14900.0,1500.0,Lejlighed,99.0,3,1,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,44700.0,14900.0,A15,Søborg,1-3 months,48.0,16400.0,1-3 months
16300.0,650.0,Lejlighed,93.0,4,5,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,48900.0,16300.0,none,København K,<1 month,48.0,16950.0,1-3 months
9400.0,400.0,Lejlighed,37.0,1,1,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,28200.0,28200.0,none,Frederiksberg,3+ months,48.0,9800.0,1-3 months
23000.0,0.0,Lejlighed,95.0,2,8,Ja,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ja,Ja,69000.0,0.0,A10,København S,<1 month,48.0,23000.0,1-3 months
13600.0,1000.0,Lejlighed,88.0,4,3,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,40800.0,13600.0,none,Glostrup,3+ months,48.0,14600.0,1-3 months
28000.0,1000.0,Lejlighed,115.0,5,4,Ja,Ja,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,56000.0,0.0,D,København NV,<1 month,48.0,29000.0,1-3 months
13100.0,1610.0,Lejlighed,103.0,3,2,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,39300.0,13100.0,none,Vallensbæk Strand,1-3 months,48.0,14710.0,1-3 months
13955.0,820.0,Lejlighed,117.0,4,1,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,41865.0,13955.0,A10,Vallensbæk Strand,3+ months,48.0,14775.0,1-3 months
42500.0,1500.0,Lejlighed,167.0,4,1,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ikke angivet,Ikke angivet,Nej,Ikke angivet,127500.0,0.0,B,København K,<1 month,48.0,44000.0,1-3 months
13950.0,1400.0,Lejlighed,121.0,4,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,41850.0,13950.0,A15,Hedehusene,3+ months,48.0,15350.0,1-3 months
8200.0,400.0,Lejlighed,31.0,1,2,Ja,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,24600.0,8200.0,none,København SV,<1 month,48.0,8600.0,1-3 months
13800.0,800.0,Lejlighed,56.0,2,2,Ja,Ja,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,41400.0,13800.0,C,Vanløse,<1 month,48.0,14600.0,1-3 months
4900.0,0.0,Værelse,15.0,1,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Nej,Nej,9800.0,0.0,none,Kongens Lyngby,1-3 months,48.0,4900.0,1-3 months
9900.0,500.0,Lejlighed,80.0,3,0,Ja,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Nej,Ja,9000.0,9000.0,D,Søborg,<1 month,48.0,10400.0,1-3 months
12800.0,704.0,Lejlighed,65.0,2,0,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,38400.0,12800.0,A15,København S,1-3 months,48.0,13504.0,1-3 months
12350.0,550.0,Lejlighed,55.0,2,1,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Nej,Ja,37050.0,12350.0,none,København S,1-3 months,48.0,12900.0,1-3 months
11650.0,1000.0,Lejlighed,86.0,3,3,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,34950.0,11650.0,none,Hedehusene,1-3 months,48.0,12650.0,1-3 months
10350.0,750.0,Lejlighed,64.0,2,0,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,31050.0,10350.0,none,Hedehusene,1-3 months,48.0,11100.0,1-3 months
14850.0,1150.0,Lejlighed,106.0,4,1,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Nej,Nej,Ja,44550.0,14850.0,A15,Skovlunde,1-3 months,48.0,16000.0,1-3 months
10250.0,650.0,Lejlighed,43.0,2,1,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,30750.0,10250.0,A20,København SV,1-3 months,48.0,10900.0,1-3 months
13450.0,834.0,Lejlighed,77.0,2,10,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,40350.0,13450.0,A10,København S,1-3 months,48.0,14284.0,1-3 months
13950.0,800.0,Lejlighed,76.0,3,0,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Nej,Ja,41850.0,13950.0,none,København S,1-3 months,48.0,14750.0,1-3 months
24000.0,700.0,Lejlighed,100.0,4,1,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,72000.0,0.0,none,Nordhavn,<1 month,48.0,24700.0,1-3 months
18500.0,1000.0,Lejlighed,69.0,3,2,Ja,Ja,Nej,Nej,Nej,Nej,Ja,Nej,Ikke angivet,Ja,Ikke angivet,Ikke angivet,30000.0,0.0,C,Charlottenlund,1-3 months,48.0,19500.0,1-3 months
13600.0,800.0,Lejlighed,96.0,4,4,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ikke angivet,Ja,Ikke angivet,40800.0,13600.0,none,Brøndby,<1 month,48.0,14400.0,1-3 months
33700.0,1650.0,Lejlighed,154.0,4,2,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ja,Ja,Ikke angivet,Ikke angivet,Nej,Nej,101100.0,33700.0,none,Hellerup,1-3 months,49.0,35350.0,1-3 months
6750.0,1250.0,Værelse,22.0,1,4,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ja,8000.0,0.0,C,København N,3+ months,49.0,8000.0,1-3 months
13400.0,800.0,Lejlighed,94.0,4,0,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,40200.0,13400.0,A15,Vallensbæk Strand,<1 month,49.0,14200.0,1-3 months
8185.0,500.0,Lejlighed,30.0,1,0,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,24555.0,8185.0,none,København NV,<1 month,49.0,8685.0,1-3 months
16700.0,1120.0,Lejlighed,97.0,4,17,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,50100.0,16700.0,none,København S,<1 month,49.0,17820.0,1-3 months
32000.0,0.0,Lejlighed,170.0,4,0,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,64000.0,0.0,none,Charlottenlund,3+ months,49.0,32000.0,1-3 months
12500.0,650.0,Lejlighed,53.0,2,4,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,37500.0,12500.0,none,København S,1-3 months,49.0,13150.0,1-3 months
8750.0,550.0,Lejlighed,35.0,1,3,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,26250.0,8750.0,none,København S,1-3 months,49.0,9300.0,1-3 months
19250.0,1000.0,Lejlighed,123.0,2,4,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Nej,Ikke angivet,57750.0,57750.0,none,København Ø,3+ months,49.0,20250.0,1-3 months
10100.0,800.0,Lejlighed,67.0,2,0,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,30300.0,10100.0,A20,Taastrup,1-3 months,49.0,10900.0,1-3 months
10300.0,800.0,Lejlighed,64.0,2,1,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,30900.0,10300.0,A20,Taastrup,3+ months,49.0,11100.0,1-3 months
10100.0,800.0,Lejlighed,67.0,2,2,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,30300.0,10100.0,A20,Taastrup,3+ months,49.0,10900.0,1-3 months
11489.0,942.0,Lejlighed,81.0,3,4,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,34467.0,11489.0,A15,Albertslund,1-3 months,49.0,12431.0,1-3 months
14907.0,1167.0,Lejlighed,103.0,4,2,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,44721.0,14907.0,A15,Albertslund,<1 month,49.0,16074.0,1-3 months
16500.0,0.0,Lejlighed,62.0,2,4,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Nej,Ja,15000.0,0.0,C,Frederiksberg C,1-3 months,49.0,16500.0,1-3 months
27400.0,1200.0,Lejlighed,157.0,3,3,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ja,Nej,Ja,73200.0,73200.0,B,København K,<1 month,50.0,28600.0,1-3 months
5500.0,0.0,Værelse,10.0,1,1,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ja,Ikke angivet,Ikke angivet,5500.0,0.0,A20,Ballerup,<1 month,50.0,5500.0,1-3 months
50000.0,0.0,Lejlighed,170.0,4,5,Ja,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,150000.0,50000.0,C,Hellerup,1-3 months,50.0,50000.0,1-3 months
14750.0,1230.0,Lejlighed,117.0,4,4,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,44250.0,14750.0,A10,Vallensbæk Strand,3+ months,50.0,15980.0,1-3 months
14300.0,1170.0,Lejlighed,108.0,3,4,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,42900.0,14300.0,A15,Søborg,3+ months,50.0,15470.0,1-3 months
24750.0,1400.0,Lejlighed,99.0,4,3,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,74250.0,0.0,C,København Ø,3+ months,50.0,26150.0,1-3 months
24000.0,1350.0,Lejlighed,136.0,5,4,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,72000.0,24000.0,A15,København S,<1 month,50.0,25350.0,1-3 months
9995.0,650.0,Lejlighed,55.0,2,4,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,29985.0,9995.0,none,Ishøj,<1 month,50.0,10645.0,1-3 months
14750.0,1070.0,Lejlighed,117.0,4,4,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,44250.0,14750.0,none,Vallensbæk Strand,3+ months,50.0,15820.0,1-3 months
14950.0,1219.0,Lejlighed,117.0,4,5,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ikke angivet,44850.0,14950.0,none,Vallensbæk Strand,1-3 months,50.0,16169.0,1-3 months
13600.0,750.0,Lejlighed,88.0,4,8,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,40800.0,13600.0,none,Herlev,1-3 months,50.0,14350.0,1-3 months
9700.0,630.0,Lejlighed,52.0,2,3,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,29100.0,9700.0,A20,Hedehusene,1-3 months,50.0,10330.0,1-3 months
14700.0,1318.0,Lejlighed,103.0,4,1,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,44100.0,14700.0,A15,Bagsværd,3+ months,50.0,16018.0,1-3 months
11600.0,1030.0,Lejlighed,85.0,3,5,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,34800.0,11600.0,A20,Hedehusene,<1 month,50.0,12630.0,1-3 months
11300.0,450.0,Lejlighed,78.0,2,5,Nej,Ja,Ja,Ikke angivet,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,33900.0,11300.0,A15,Herlev,3+ months,50.0,11750.0,1-3 months
12000.0,1000.0,Lejlighed,86.0,3,1,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Ja,Nej,Nej,36000.0,12000.0,none,Taastrup,<1 month,50.0,13000.0,1-3 months
5600.0,300.0,Værelse,14.0,1,0,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ja,16800.0,0.0,D,København K,<1 month,50.0,5900.0,1-3 months
4500.0,0.0,Værelse,11.0,1,1,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,13500.0,4500.0,D,Herlev,1-3 months,51.0,4500.0,1-3 months
4500.0,0.0,Værelse,9.0,1,1,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,4500.0,0.0,C,København Ø,<1 month,52.0,4500.0,1-3 months
10000.0,0.0,Lejlighed,40.0,2,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ja,Ikke angivet,Ikke angivet,30000.0,0.0,none,Vedbæk,1-3 months,52.0,10000.0,1-3 months
5000.0,0.0,Værelse,14.0,1,2,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,10000.0,15000.0,none,Brønshøj,<1 month,52.0,5000.0,1-3 months
5900.0,300.0,Værelse,16.0,1,3,Ja,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,5900.0,0.0,C,København SV,<1 month,53.0,6200.0,1-3 months
16500.0,1000.0,Lejlighed,86.0,3,1,Ja,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,49500.0,16500.0,C,Frederiksberg,1-3 months,53.0,17500.0,1-3 months
13950.0,850.0,Lejlighed,74.0,3,1,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,41850.0,13950.0,A15,København S,1-3 months,53.0,14800.0,1-3 months
12200.0,700.0,Lejlighed,86.0,3,2,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Nej,Nej,Ja,36600.0,12200.0,none,Brønshøj,1-3 months,53.0,12900.0,1-3 months
12200.0,700.0,Lejlighed,87.0,3,2,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Nej,Nej,Ja,36600.0,12200.0,none,Brønshøj,1-3 months,53.0,12900.0,1-3 months
12200.0,700.0,Lejlighed,87.0,3,1,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Nej,Nej,Ja,36600.0,12200.0,none,Brønshøj,1-3 months,53.0,12900.0,1-3 months
12300.0,700.0,Lejlighed,95.0,3,2,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Ja,Nej,Ja,36900.0,12300.0,none,Brønshøj,1-3 months,53.0,13000.0,1-3 months
15850.0,1100.0,Lejlighed,92.0,3,2,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Nej,Nej,Nej,Nej,47550.0,15850.0,C,København S,1-3 months,53.0,16950.0,1-3 months
14500.0,1150.0,Lejlighed,110.0,4,3,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,43500.0,14500.0,A20,Brøndby,<1 month,53.0,15650.0,1-3 months
13100.0,650.0,Lejlighed,79.0,4,7,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,39300.0,13100.0,none,Herlev,1-3 months,53.0,13750.0,1-3 months
13500.0,700.0,Lejlighed,98.0,3,1,Nej,Ja,Nej,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,40500.0,14200.0,A15,Herlev,1-3 months,53.0,14200.0,1-3 months
22000.0,2800.0,Lejlighed,120.0,4,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ikke angivet,Ja,44000.0,22000.0,D,Gentofte,<1 month,53.0,24800.0,1-3 months
10000.0,0.0,Værelse,20.0,1,5,Ja,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,10000.0,10000.0,none,København V,<1 month,54.0,10000.0,1-3 months
10500.0,0.0,Værelse,20.0,1,4,Ja,Ja,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ja,Ja,Ikke angivet,Ja,10000.0,10500.0,none,København V,<1 month,54.0,10500.0,1-3 months
12000.0,0.0,Værelse,16.0,1,1,Ja,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,10000.0,12000.0,none,København V,<1 month,54.0,12000.0,1-3 months
12000.0,2000.0,Lejlighed,80.0,3,0,Ja,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,24000.0,12000.0,E,Valby,3+ months,54.0,14000.0,1-3 months
12900.0,650.0,Lejlighed,80.0,4,5,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,38700.0,12900.0,none,Herlev,1-3 months,54.0,13550.0,1-3 months
13300.0,1000.0,Lejlighed,90.0,4,1,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,39900.0,13300.0,none,Glostrup,<1 month,54.0,14300.0,1-3 months
13600.0,900.0,Lejlighed,99.0,4,1,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,40800.0,13600.0,none,Herlev,1-3 months,54.0,14500.0,1-3 months
22000.0,900.0,Lejlighed,101.0,3,1,Ja,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,66000.0,0.0,B,København V,1-3 months,54.0,22900.0,1-3 months
18500.0,916.0,Lejlighed,96.0,3,1,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Nej,Ikke angivet,55500.0,0.0,none,København Ø,1-3 months,54.0,19416.0,1-3 months
12200.0,1000.0,Lejlighed,85.0,3,4,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Ja,Nej,Nej,36600.0,12200.0,none,Taastrup,<1 month,54.0,13200.0,1-3 months
10900.0,850.0,Lejlighed,71.0,2,4,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Ja,Nej,Nej,32700.0,10900.0,none,Taastrup,<1 month,54.0,11750.0,1-3 months
11995.0,600.0,Lejlighed,67.0,3,1,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,35985.0,11995.0,C,Hvidovre,3+ months,54.0,12595.0,1-3 months
16600.0,1301.0,Lejlighed,107.0,3,1,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,49800.0,16600.0,A15,København S,<1 month,54.0,17901.0,1-3 months
11200.0,750.0,Lejlighed,56.0,2,0,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,33600.0,11200.0,C,København N,<1 month,54.0,11950.0,1-3 months
13400.0,800.0,Lejlighed,103.0,4,0,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,40200.0,13400.0,none,Glostrup,<1 month,54.0,14200.0,1-3 months
13400.0,800.0,Lejlighed,102.0,4,1,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,40200.0,13400.0,none,Glostrup,<1 month,54.0,14200.0,1-3 months
13400.0,800.0,Lejlighed,102.0,4,2,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,40200.0,13400.0,none,Glostrup,<1 month,54.0,14200.0,1-3 months
13400.0,800.0,Lejlighed,102.0,4,3,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,40200.0,13400.0,none,Glostrup,<1 month,54.0,14200.0,1-3 months
13400.0,800.0,Lejlighed,102.0,4,0,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,40200.0,13400.0,none,Glostrup,<1 month,54.0,14200.0,1-3 months
13400.0,800.0,Lejlighed,102.0,4,1,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,40200.0,13400.0,none,Glostrup,<1 month,54.0,14200.0,1-3 months
13400.0,800.0,Lejlighed,102.0,4,3,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,40200.0,13400.0,none,Glostrup,3+ months,54.0,14200.0,1-3 months
12250.0,800.0,Lejlighed,86.0,3,1,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,36750.0,12250.0,none,Glostrup,<1 month,54.0,13050.0,1-3 months
12250.0,800.0,Lejlighed,86.0,3,2,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,36750.0,12250.0,none,Glostrup,<1 month,54.0,13050.0,1-3 months
12250.0,800.0,Lejlighed,86.0,3,3,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,36750.0,12250.0,none,Glostrup,<1 month,54.0,13050.0,1-3 months
12250.0,800.0,Lejlighed,87.0,3,1,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,36750.0,12250.0,none,Glostrup,<1 month,54.0,13050.0,1-3 months
12250.0,800.0,Lejlighed,87.0,3,2,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,36750.0,12250.0,none,Glostrup,<1 month,54.0,13050.0,1-3 months
12250.0,800.0,Lejlighed,87.0,3,3,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,36750.0,12250.0,none,Glostrup,<1 month,54.0,13050.0,1-3 months
12250.0,800.0,Lejlighed,87.0,3,4,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,36750.0,12250.0,none,Glostrup,<1 month,54.0,13050.0,1-3 months
12250.0,800.0,Lejlighed,86.0,3,1,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,36750.0,12250.0,none,Glostrup,<1 month,54.0,13050.0,1-3 months
12250.0,800.0,Lejlighed,86.0,3,3,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,36750.0,12250.0,none,Glostrup,3+ months,54.0,13050.0,1-3 months
12100.0,800.0,Lejlighed,87.0,3,3,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,36300.0,12100.0,none,Glostrup,<1 month,54.0,12900.0,1-3 months
11200.0,800.0,Lejlighed,71.0,3,0,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,33600.0,11200.0,none,Glostrup,<1 month,54.0,12000.0,1-3 months
9500.0,400.0,Lejlighed,61.0,1,1,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Nej,Nej,Nej,Nej,28500.0,9500.0,none,København S,<1 month,54.0,9900.0,1-3 months
10450.0,750.0,Lejlighed,74.0,3,1,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ikke angivet,Ikke angivet,31350.0,31350.0,C,Brønshøj,1-3 months,54.0,11200.0,1-3 months
6100.0,400.0,Lejlighed,32.0,1,3,Nej,Nej,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,18300.0,6100.0,none,København S,3+ months,54.0,6500.0,1-3 months
6150.0,400.0,Lejlighed,32.0,1,2,Nej,Nej,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,18450.0,6150.0,none,København S,3+ months,54.0,6550.0,1-3 months
10600.0,600.0,Lejlighed,53.0,2,2,Nej,Nej,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,31800.0,10600.0,none,København S,3+ months,54.0,11200.0,1-3 months
7100.0,400.0,Lejlighed,35.0,1,0,Nej,Nej,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,21300.0,7100.0,none,København S,3+ months,54.0,7500.0,1-3 months
5500.0,400.0,Lejlighed,32.0,1,0,Nej,Nej,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,16500.0,5500.0,none,København S,3+ months,54.0,5900.0,1-3 months
11900.0,1000.0,Lejlighed,90.0,3,2,Ja,Ja,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,35700.0,0.0,none,Herlev,<1 month,54.0,12900.0,1-3 months
